ID,Competitor Name,Sex,Age,Age Grouping,Height,Weight,National Code,Example 1,Example 2,Year,Season,Sport,Event,Medal
622,Ali Abuzamia,MALE,19,18-25,185,80,JOR,4,6,1988,Summer,Fencing,"Fencing Men's epee, Individual",Not Registered
623,Irina Alekseyevna Abysova,Female,27,25-30,175,56,RUS,4,6,2008,Summer,Triathlon,Triathlon Women's Olympic Distance,Not Registered
623,Irina Alekseyevna Abysova,Female,31,Over 30,175,56,RUS,4,6,2012,Summer,Triathlon,Triathlon Women's Olympic Distance,Not Registered
624,Srr Acar,MALE,NULL,NULL,170,78,TUR,4,6,1968,Summer,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Not Registered
625,E. Doan Acarbay,MALE,21,18-25,NULL,NULL,TUR,4,6,1948,Summer,Athletics,Athletics Men's 400 metres,Not Registered
625,E. Doan Acarbay,MALE,21,18-25,NULL,NULL,TUR,4,6,1948,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Not Registered
625,E. Doan Acarbay,MALE,25,18-25,NULL,NULL,TUR,4,6,1952,Summer,Athletics,Athletics Men's 400 metres,Not Registered
625,E. Doan Acarbay,MALE,25,18-25,NULL,NULL,TUR,4,6,1952,Summer,Athletics,Athletics Men's 400 metres Hurdles,Not Registered
626,Alain Acart,MALE,21,18-25,175,67,FRA,4,6,1972,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Not Registered
626,Alain Acart,MALE,25,18-25,175,67,FRA,4,6,1976,Summer,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Not Registered
627,Andreea Roxana Acatrinei,Female,16,Under 18,150,40,ROU,4,6,2008,Summer,Gymnastics,Gymnastics Women's Individual All-Around,Not Registered
627,Andreea Roxana Acatrinei,Female,16,Under 18,150,40,ROU,4,6,2008,Summer,Gymnastics,Gymnastics Women's Team All-Around,Bronze
627,Andreea Roxana Acatrinei,Female,16,Under 18,150,40,ROU,4,6,2008,Summer,Gymnastics,Gymnastics Women's Floor Exercise,Not Registered
627,Andreea Roxana Acatrinei,Female,16,Under 18,150,40,ROU,4,6,2008,Summer,Gymnastics,Gymnastics Women's Balance Beam,Not Registered
628,Jacques Accambray,MALE,22,18-25,194,125,FRA,4,6,1972,Summer,Athletics,Athletics Men's Hammer Throw,Not Registered
628,Jacques Accambray,MALE,26,25-30,194,125,FRA,4,6,1976,Summer,Athletics,Athletics Men's Hammer Throw,Not Registered
629,William Accambray,MALE,24,18-25,194,104,FRA,4,6,2012,Summer,Handball,Handball Men's Handball,Gold
630,Anna Accensi Abella,Female,26,25-30,NULL,NULL,ESP,4,6,1996,Summer,Rowing,Rowing Women's Lightweight Double Sculls,Not Registered
631,Ezio Acchini,MALE,26,25-30,NULL,NULL,ITA,4,6,1948,Summer,Rowing,Rowing Men's Coxed Eights,Not Registered
632,Mario Acchini,MALE,33,Over 30,NULL,NULL,ITA,4,6,1948,Summer,Rowing,Rowing Men's Coxed Eights,Not Registered
635,Alfredo Accorsi,MALE,27,25-30,NULL,NULL,ITA,4,6,1908,Summer,Gymnastics,Gymnastics Men's Team All-Around,Not Registered
636,Enrique Accorsi Teuthorn,MALE,31,Over 30,NULL,NULL,CHI,4,6,1948,Summer,Fencing,"Fencing Men's Foil, Individual",Not Registered
636,Enrique Accorsi Teuthorn,MALE,31,Over 30,NULL,NULL,CHI,4,6,1948,Summer,Fencing,"Fencing Men's epee, Individual",Not Registered
637,Eusebio Acea Colarte,MALE,31,Over 30,190,95,CUB,4,6,2000,Summer,Rowing,Rowing Men's Quadruple Sculls,Not Registered
638,Raidel Acea Morales,MALE,21,18-25,NULL,NULL,CUB,4,6,2012,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Not Registered
639,Domingo Gmez-Acedo Villanueva,MALE,21,18-25,NULL,NULL,ESP,4,6,1920,Summer,Football,Football Men's Football,Silver
640,Carmen Acedo Jorge,Female,17,Under 18,NULL,NULL,ESP,4,6,1992,Summer,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Not Registered
641,Jos Aceituno,MALE,23,18-25,167,58,CHI,4,6,1960,Summer,Athletics,"Athletics Men's 5,000 metres",Not Registered
642,Ervin S. Acel,MALE,39,Over 30,NULL,NULL,USA,4,6,1928,Summer,Fencing,"Fencing Men's Sabre, Team",Not Registered
643,Marco Acerbi,MALE,23,18-25,190,74,ITA,4,6,1972,Summer,Athletics,Athletics Men's 110 metres Hurdles,Not Registered
644,Claudia Acerenza Marez,Female,22,18-25,160,55,URU,4,6,1988,Summer,Athletics,Athletics Women's 100 metres,Not Registered
644,Claudia Acerenza Marez,Female,22,18-25,160,55,URU,4,6,1988,Summer,Athletics,Athletics Women's 200 metres,Not Registered
645,Elmer ngel Acevedo,MALE,19,18-25,NULL,NULL,ESA,4,6,1968,Summer,Football,Football Men's Football,Not Registered
646,Anibl Santiago Acevedo,MALE,21,18-25,176,67,PUR,4,6,1992,Summer,Boxing,Boxing Men's Welterweight,Bronze
647,Eyne Acevedo Tabares,MALE,22,18-25,NULL,67,COL,4,6,1992,Summer,Weightlifting,Weightlifting Men's Lightweight,Not Registered
648,Fabio Acevedo,MALE,22,18-25,171,70,COL,4,6,1972,Summer,Cycling,"Cycling Men's Road Race, Individual",Not Registered
648,Fabio Acevedo,MALE,22,18-25,171,70,COL,4,6,1972,Summer,Cycling,Cycling Men's 100 kilometres Team Time Trial,Not Registered
649,Fernando Acevedo Portugues,MALE,22,18-25,175,65,PER,4,6,1968,Summer,Athletics,Athletics Men's 200 metres,Not Registered
649,Fernando Acevedo Portugues,MALE,26,25-30,175,65,PER,4,6,1972,Summer,Athletics,Athletics Men's 400 metres,Not Registered
650,Javier Carlos Acevedo,MALE,18,18-25,182,68,CAN,4,6,2016,Summer,Swimming,Swimming Men's 100 metres Backstroke,Not Registered
650,Javier Carlos Acevedo,MALE,18,18-25,182,68,CAN,4,6,2016,Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Not Registered
